name,align_cutoff_head_slv,align_cutoff_tail_slv,align_filter_slv,align_quality_slv,aligned_slv,lca_tax_slv,nearest_slv,turn
RRZU011286900.1_463-1060(+),0,0,,99,2020-12-10 20:49:00,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;Romboutsia;,HQ796965.1.1.1439~0.997 FM873859.1.1.1455~0.997 AM500797.1.1.1463~0.997 AM930372.1.1.1464~0.997 HQ716591.1.1.1470~0.997 EU507778.1.1.1362~0.997 KT834801.1.1.1467~0.997 EU508837.1.1.1277~0.997 AB506399.1.1.1495~0.997 DQ798650.1.1.1324~0.997 ,turn-check disabled
RRZU011230356.1_4-532(+),0,0,,94,2020-12-10 20:49:00,Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Fusicatenibacter;,HQ780835.1.1.1453~0.955 HQ782230.1.1.1437~0.955 DQ904902.1.1.1460~0.955 AM278618.2.1.1535~0.955 AB698910.1.1.1423~0.955 BABD01002389.1.1.1416~0.955 HQ815985.1.1.1453~0.953 HQ815099.1.1.1453~0.953 HQ785140.1.1.1445~0.953 HQ780769.1.1.1446~0.953 ,turn-check disabled
RRZU010979670.1_485-1152(+),0,0,,99,2020-12-10 20:49:00,Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;,AJ616289.1.1.1295~0.904 HQ120811.1.1.1490~0.895 JQ327986.1.1.1505~0.894 AB630614.1.1.1437~0.894 JN869043.1.1.1518~0.892 KP985673.1.1.1463~0.892 FPLP01003819.1.15.1522~0.892 EU881254.1.1.1489~0.891 BX294718.2.2.1277~0.891 LN573952.1.1.1351~0.891 ,turn-check disabled
RRZU010139087.1_1-624(+),0,0,,93,2020-12-10 20:49:00,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;,AB257650.1.1.1455~0.945 CP002102.1.2980512.2981960~0.945 CP002102.1.2754224.2755672~0.945 CP019508.1.1899599.1901063~0.945 CP019508.1.1019276.1020740~0.945 CP024201.1.3513931.3515421~0.945 CP024201.1.4358884.4360374~0.945 KC620722.1.1.1458~0.944 LMPZ01000003.1.219530.220994~0.944 HQ184340.1.1.1459~0.942 ,turn-check disabled
RRZU013306937.1_60-586(+),0,0,,99,2020-12-10 20:49:00,Bacteria;Firmicutes;Clostridia;,EU461771.1.1.1383~0.956 DQ797163.1.1.1395~0.947 EU778183.1.1.1390~0.941 EF402856.1.1.1478~0.939 DQ808587.1.1.1286~0.939 DQ802251.1.1.1391~0.939 GQ159257.1.1.1431~0.937 HQ769432.1.1.1436~0.937 FPLO01004311.1.11.1507~0.937 FPLO01002882.1.18.1512~0.937 ,turn-check disabled
RRZU011366814.1_6-634(+),0,2,,99,2020-12-10 20:49:00,Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;uncultured;,FPLP01000910.1.15.1505~0.947 FPLP01005906.1.17.1520~0.941 CXWJ01000322.1.91024.92517~0.936 FPLP01010292.1.15.1502~0.930 HQ609662.1.1.1480~0.924 JX271990.1.1.1485~0.922 FPLP01004346.1.10.1498~0.922 KC189649.1.1.1474~0.920 KF037270.1.1.1481~0.919 FPLP01001298.1.17.1503~0.919 ,turn-check disabled
RRZU012276949.1_1-667(-),0,0,,98,2020-12-10 20:49:00,Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema;,HM049865.1.1.1498~0.929 EU465857.1.1.1399~0.929 JX576042.1.1.1336~0.926 EU771723.1.1.1398~0.926 KR052466.1.1.1403~0.926 GU566701.1.1.1310~0.926 AB824497.1.1.1537~0.925 EU266890.1.1.1503~0.923 AB494888.1.1.1539~0.923 HQ178721.1.1.1461~0.923 ,turn-check disabled
RRZU013034612.1_40-569(+),0,0,,98,2020-12-10 20:49:00,Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;,FPLO01003418.1.11.1518~0.974 HQ785156.1.1.1454~0.972 JQ940988.1.1.1452~0.972 FPLO01003920.1.11.1519~0.972 DQ905094.1.1.1456~0.970 GQ898490.1.1.1489~0.970 EF404581.1.1.1493~0.970 FQLI01000007.1.588420.589929~0.970 HQ782309.1.1.1439~0.968 GQ897431.1.1.1489~0.968 ,turn-check disabled
RRZU011604436.1_4-605(+),0,0,,98,2020-12-10 20:49:00,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;,LT934441.1.1.1420~0.925 CYUO01000004.1.665774.667282~0.912 AY167967.1.1.1525~0.894 KF780874.1.1.1529~0.890 EU931446.1.1.1413~0.889 JX898053.1.1.1522~0.889 AWVB01000146.1.98.1613~0.887 JN685473.1.1.1275~0.880 FR749955.1.1.1520~0.880 MJIH01000001.1.945367.946901~0.880 ,turn-check disabled
RRZU012141211.1_1368-2015(-),0,0,,96,2020-12-10 20:49:00,Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Arcobacteraceae;Arcobacter;,AP012047.1.791244.792758~0.975 AP012047.1.1796871.1798385~0.975 AP012047.1.1881956.1883470~0.975 AP012047.1.1665098.1666612~0.975 CP006615.1.1669072.1670576~0.975 CP006615.1.794814.796318~0.975 CP006615.1.1882920.1884424~0.975 CP006615.1.1796260.1797764~0.975 CP000361.1.1783827.1785341~0.975 CP000361.1.847461.848975~0.975 ,turn-check disabled
RRZU013311660.1_26-619(-),0,0,,99,2020-12-10 20:49:00,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;,JF102156.1.1.1347~0.998 JQ724534.1.1.1403~0.992 KM197070.1.1.1348~0.988 AM232808.1.1.1417~0.988 KM197075.1.1.1340~0.985 KF694751.1.1.1480~0.985 JF221874.1.1.1349~0.983 KC333902.1.1.1285~0.983 AM084341.1.1.1492~0.983 FJ658067.1.1.1385~0.980 ,turn-check disabled
RRZU013348207.1_23-552(-),0,0,,98,2020-12-10 20:49:00,Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium] hallii group;,KH326986.1.2814669.2816178~0.989 EF401678.1.1.1492~0.989 FMGW01000004.1.896.2405~0.987 HQ783072.1.1.1433~0.987 LT907978.1.1100487.1102004~0.987 LT907978.1.2354779.2356296~0.987 HQ791014.1.1.1450~0.985 AB506206.1.1.1522~0.985 GQ897188.1.1.1489~0.985 LT907978.1.1307181.1308698~0.985 ,turn-check disabled
RRZU011031527.1_2464-3087(-),0,0,,99,2020-12-10 20:49:00,Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella;,AY923118.1.1.1577~0.979 GQ422743.1.1.1537~0.976 AUAN01000035.1.1.1363~0.971 AMEX01000022.1.25.1575~0.963 ACIK02000004.1.1283.2833~0.961 ACIK02000004.1.641603.643153~0.961 CP020566.1.138961.140529~0.961 CP020566.1.77853.79421~0.961 CP020566.1.1518578.1520146~0.961 CP020566.1.560560.562128~0.961 ,turn-check disabled
RRZU011404008.1_1-602(+),0,0,,99,2020-12-10 20:49:00,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;,AB821692.1.1.1455~0.990 CP025430.1.3278081.3279550~0.988 CP025430.1.3021404.3022873~0.988 CP006650.1.156329.157779~0.988 CP006650.1.69111.70561~0.988 CP006650.1.2914359.2915809~0.988 CP006651.1.29479.30934~0.988 AY014176.1.1.1458~0.988 JQ427977.1.1.1413~0.987 JQ426904.1.1.1438~0.978 ,turn-check disabled
RRZU010006849.1_58-712(+),0,0,,97,2020-12-10 20:49:00,Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Megasphaera;,AB507643.1.1.1557~0.974 HM990965.2.1.1566~0.969 HE576794.1.532644.534195~0.966 HE576794.1.2473031.2474582~0.966 HE576794.1.210779.212330~0.966 HE576794.1.474375.475926~0.966 HE576794.1.683487.685038~0.966 HE576794.1.1391947.1393498~0.966 HE576794.1.1029437.1030988~0.966 CP027569.1.935532.937095~0.966 ,turn-check disabled
RRZU010912636.1_2834-3491(+),0,0,,93,2020-12-10 20:49:01,Bacteria;Synergistota;Synergistia;Synergistales;Synergistaceae;uncultured;,FJ375444.1.1.1536~0.932 CU920147.1.1.1334~0.928 JN245797.1.1.1477~0.925 DQ478740.1.1.1476~0.922 FN563349.1.1.1440~0.919 FN563373.1.1.1441~0.919 CU926881.1.1.1339~0.918 CR933307.1.1.1285~0.918 CU927744.1.1.1335~0.918 CU924732.1.1.1354~0.918 ,turn-check disabled
RRZU010687358.1_1-589(-),0,0,,94,2020-12-10 20:49:01,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;,JQ072218.1.1.1423~0.971 JQ072136.1.1.1431~0.971 JQ072766.1.1.1406~0.971 JQ072646.1.1.1383~0.969 JQ072643.1.1.1388~0.969 KC545930.1.1.1507~0.969 AB681888.1.1.1489~0.969 AB680027.1.1.1489~0.969 AY050173.1.1.1505~0.969 AY421720.1.1.1515~0.969 ,turn-check disabled
RRZU013453633.1_4-662(-),0,0,,99,2020-12-10 20:49:01,Bacteria;Synergistota;Synergistia;Synergistales;Synergistaceae;uncultured;,FJ375444.1.1.1536~0.997 CU920147.1.1.1334~0.985 JN245797.1.1.1477~0.968 DQ478740.1.1.1476~0.956 FN563349.1.1.1440~0.954 FN563373.1.1.1441~0.954 HQ785658.1.1.1442~0.954 CU926881.1.1.1339~0.954 CR933307.1.1.1285~0.954 CU927744.1.1.1335~0.954 ,turn-check disabled
RRZU011791810.1_67-708(+),0,0,,97,2020-12-10 20:49:01,Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;,FPLL01002468.1.12.1514~0.902 JN869229.1.1.1523~0.895 FJ625351.1.1.1524~0.894 MH671388.1.1.1513~0.894 FPLS01044400.1.16.1526~0.894 FJ624938.1.1.1511~0.892 FPLS01049832.1.16.1526~0.891 JN417573.1.1.1521~0.889 GQ495390.1.1.1519~0.889 KT361140.1.1.1520~0.889 ,turn-check disabled
RRZU011377261.1_2-623(+),0,0,,97,2020-12-10 20:49:01,Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadaceae;,HE681410.1.1.1560~0.937 CP007496.1.118727.120208~0.937 AY349415.1.1.1563~0.936 HE681411.1.1.1560~0.932 FPLM01008931.1.17.1286~0.932 KM046963.1.1.1429~0.926 CP005957.1.691027.692517~0.924 HQ132439.1.1.1437~0.923 APMI01000363.1.28929.30436~0.921 KT182632.1.1.1526~0.919 ,turn-check disabled
RRZU011230700.1_4-525(+),0,0,,99,2020-12-10 20:49:01,Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;,FPLM01002963.1.11.1509~0.967 EF688216.1.1.1480~0.965 DQ176646.1.1.1469~0.965 FPLP01000196.1.10.1506~0.965 EU449557.1.1.1430~0.962 HE575381.1.1.1441~0.962 JF776948.1.1.1441~0.962 EF688229.1.1.1437~0.962 AB690740.1.1.1424~0.962 HE659358.1.1.1364~0.962 ,turn-check disabled
RRZU012057240.1_27-693(+),0,0,,97,2020-12-10 20:49:01,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;,EU136696.1.1.1944~0.949 LC028711.1.1.1516~0.934 CP008741.1.391903.393445~0.932 CP007619.1.4433201.4434743~0.932 CP008741.1.698758.700300~0.932 CP007619.1.4881337.4882879~0.932 CP008741.1.2118731.2120273~0.932 CP007619.1.3821131.3822673~0.932 CP007619.1.2713921.2715463~0.932 CP008741.1.4470567.4472116~0.932 ,turn-check disabled
RRZU010391743.1_562-1130(+),0,0,,98,2020-12-10 20:49:01,Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;ST-12K33;,FJ516921.1.1.1478~0.967 KJ461508.1.1.1478~0.951 JQ072287.1.1.1416~0.938 AF513096.1.1.1450~0.930 GQ138963.1.1.1351~0.924 GQ138562.1.1.1388~0.921 GQ132767.1.1.1391~0.917 JX391359.1.1.1483~0.914 HQ178706.1.1.1437~0.910 HF922331.1.1.1518~0.910 ,turn-check disabled
RRZU011936942.1_1-561(-),0,0,,99,2020-12-10 20:49:01,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,GQ921360.1.1.1497~0.964 GQ415375.1.1.1497~0.962 JX274436.1.1.1442~0.957 LT629780.1.2883497.2885037~0.957 LT629780.1.1533978.1535518~0.957 LT629780.1.1095800.1097340~0.957 LT629780.1.417482.419022~0.957 LT629780.1.1326408.1327948~0.957 JN038241.1.1.1502~0.955 EF509830.1.1.1419~0.955 ,turn-check disabled
RRZU011795490.1_2836-3485(-),0,0,,96,2020-12-10 20:49:01,Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Propionibacterium;,Y10819.1.1.1510~0.943 FN806773.1.1979359.1980870~0.943 FN806773.1.1538814.1540325~0.943 CP018002.1.542850.544379~0.943 CP018002.1.1429114.1430643~0.943 CP010341.1.1969679.1971185~0.943 CP010341.1.1506567.1508073~0.943 FJ545597.1.1.1507~0.941 FR733712.1.1.1504~0.940 HW606661.1.1.1498~0.935 ,turn-check disabled
RRZU011649704.1_3-520(+),0,0,,98,2020-12-10 20:49:01,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Aquaspirillaceae;Aquaspirillum;,AB074518.1.1.1491~0.988 AB680709.1.1.1461~0.988 AB680710.1.1.1461~0.988 JN609336.1.1.1497~0.985 FN428778.1.1.1531~0.983 AB680863.1.1.1461~0.983 KM598238.1.1.1453~0.981 AB286337.1.1.1450~0.954 AB286349.1.1.1433~0.952 CP028519.1.1542250.1543794~0.952 ,turn-check disabled
RRZU011147359.1_0-498(+),0,0,,97,2020-12-10 20:49:01,Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;,HQ804352.1.1.1447~0.966 EU530491.1.1.1456~0.960 HQ761603.1.1.1449~0.958 KC245450.1.1.1466~0.958 KC245299.1.1.1466~0.958 DM464568.1.4.1392~0.954 HQ759705.1.1.1447~0.954 HQ801036.1.1.1445~0.954 JQ083931.1.1.1485~0.954 EF071230.1.1.1342~0.952 ,turn-check disabled
RRZU013364878.1_9-654(+),0,0,,90,2020-12-10 20:49:01,Bacteria;Proteobacteria;Alphaproteobacteria;,HQ697852.1.1.1461~0.902 JN825380.1.1.1458~0.899 JF344180.1.1.1458~0.899 KY228984.1.1.1390~0.898 JQ978791.1.1.1457~0.893 EU589280.1.1.1463~0.891 KJ081610.1.1.1489~0.891 JX047098.1.1.1463~0.891 LN555101.1.1.1365~0.891 DQ499284.1.1.1469~0.891 ,turn-check disabled
RRZU011727823.1_0-585(-),0,0,,95,2020-12-10 20:49:01,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,DQ803168.1.1.1396~0.928 AB681170.1.1.1462~0.928 HM459698.1.1.1460~0.926 KR905054.1.1.1466~0.926 HE603522.1.1.1496~0.926 AM088477.1.1.1515~0.926 AM934700.1.1.1512~0.926 KR048282.1.1.1439~0.926 KP747656.1.1.1442~0.926 JX122836.1.1.1431~0.926 ,turn-check disabled
RRZU010923934.1_1-573(-),0,0,,99,2020-12-10 20:49:01,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;,JX515494.1.1.1492~0.969 FJ715993.1.1.1470~0.963 KJ862115.1.1.1378~0.960 AM158323.1.1.1480~0.956 KY190739.1.1.1434~0.955 KC000090.1.1.1284~0.955 JF180412.1.1.1343~0.955 JQ607015.1.1.1402~0.955 HM801879.1.1.1404~0.955 DQ196621.2.1.1454~0.955 ,turn-check disabled
RRZU010371884.1_0-601(+),0,0,,97,2020-12-10 20:49:01,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Gemmobacter;,KC683002.1.1.1460~0.958 KC683213.1.1.1459~0.958 KC683030.1.1.1461~0.957 ACYY01000039.1.266.1725~0.957 FR733676.1.1.1454~0.950 KF732818.1.1.1445~0.948 KC541100.1.1.1460~0.947 CP028919.1.233637.235105~0.942 CP028918.1.66272.67740~0.942 CP028918.1.1287074.1288542~0.942 ,turn-check disabled
RRZU011067306.1_0-510(+),0,0,,98,2020-12-10 20:49:01,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;,KX022324.1.1.1412~0.975 LN560852.1.1.1320~0.975 JX271929.1.1.1446~0.973 HQ697753.1.1.1449~0.973 JQ617904.1.1.1446~0.971 AM084044.1.1.1453~0.971 FPLS01042106.1.10.1476~0.971 JX526689.1.1.1390~0.969 JX526692.1.1.1387~0.969 JF514235.1.1.1449~0.969 ,turn-check disabled
RRZU010835456.1_2-572(-),0,0,,100,2020-12-10 20:49:02,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas;,JF808900.1.1.1502~1.000 GU356216.1.1.1374~1.000 GU356078.1.1.1378~1.000 GU356352.1.1.1409~1.000 GU356340.1.1.1414~1.000 GU356334.1.1.1414~1.000 KC337195.1.1.1470~1.000 GU356312.1.1.1349~1.000 JX872318.1.1.1449~1.000 HM778862.1.1.1451~1.000 ,turn-check disabled
RRZU010550546.1_19-620(-),0,0,,99,2020-12-10 20:49:02,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;Acetoanaerobium;,AJ488068.1.1.1625~0.990 HE576086.1.1.1376~0.990 AF234746.1.1.1628~0.988 AY570621.1.1.1493~0.988 MF040357.1.1.1472~0.988 HE576029.1.1.1343~0.988 GU562448.1.1.1415~0.988 DQ011249.1.1.1536~0.987 KR003418.1.1.1616~0.987 JQ606884.1.1.1520~0.987 ,turn-check disabled
RRZU011307568.1_41-677(+),0,0,,98,2020-12-10 20:49:02,Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;,DQ376571.1.1.1503~0.976 HQ538644.1.1.1464~0.948 CP002305.1.2758378.2759866~0.947 CP002305.1.2377874.2379362~0.947 CP002305.1.3152803.3154291~0.947 JQDR02014034.1.347.1832~0.942 HE797849.1.1.1496~0.940 HQ324881.1.1.1468~0.939 KT345953.1.1.1508~0.937 CP029480.1.4440736.4442256~0.926 ,turn-check disabled
RRZU013477720.1_2-573(+),0,0,,99,2020-12-10 20:49:02,Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Tessaracoccus;,KJ808207.1.1.1486~0.988 LC093423.1.1.1481~0.986 FPLM01005926.1.16.1513~0.977 JHVD01000039.1.3672.5169~0.975 KF668596.1.1.1434~0.975 CP019229.1.512364.513901~0.975 KU671050.1.1.1436~0.975 CP019229.1.1083883.1085420~0.975 KP410681.1.1.1489~0.975 FPLM01006930.1.11.1511~0.975 ,turn-check disabled
RRZU013313233.1_831-1349(+),0,0,,94,2020-12-10 20:49:02,Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium] hallii group;,EU462278.1.1.1388~0.961 DQ805006.1.1.1390~0.961 DQ798316.1.1.1290~0.959 DQ802710.1.1.1389~0.959 DQ797570.1.1.1393~0.959 DQ798129.1.1.1389~0.958 DQ798145.1.1.1288~0.958 DQ809148.1.1.1387~0.958 DQ805914.1.1.1389~0.958 DQ809604.1.1.1389~0.958 ,turn-check disabled
RRZU012560463.1_9-612(-),0,0,,99,2020-12-10 20:49:02,Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;,HM308212.1.1.1338~0.954 LN563702.1.1.1354~0.954 CP011022.1.3588241.3589772~0.954 KU713104.1.1.1399~0.954 KR052814.1.1.1388~0.954 KJ185022.1.1.1427~0.954 CP011022.1.4237662.4239193~0.954 CP006936.1.4237591.4239116~0.954 FJ172309.1.1.1453~0.954 AF480593.1.1.1470~0.954 ,turn-check disabled
RRZU013106333.1_85-710(+),0,0,,98,2020-12-10 20:49:02,Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;,FPLM01003734.1.18.1389~0.933 KM882682.1.1.1302~0.931 JF117186.1.1.1312~0.930 HM362559.1.1.1391~0.930 EU676446.1.1.1400~0.928 EU670068.1.1.1436~0.928 HQ595220.1.1.1429~0.926 JQ919719.1.1.1234~0.926 AF513104.1.1.1398~0.926 JQ451017.1.1.1359~0.926 ,turn-check disabled
RRZU010753026.1_2-510(+),0,0,,99,2020-12-10 20:49:02,Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;Christensenellaceae R-7 group;,FPLM01008189.1.15.1529~0.992 KJ881304.1.1.1501~0.990 KR003417.1.1.1511~0.984 GQ458222.1.1.1459~0.984 JQ072717.1.1.1365~0.984 JQ072497.1.1.1409~0.963 AB780908.1.1.1461~0.961 JQ072488.1.1.1395~0.961 AB700384.1.1.1448~0.949 JX457233.1.1.1496~0.949 ,turn-check disabled
RRZU010196192.1_3-588(-),0,0,,99,2020-12-10 20:49:02,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Propionivibrio;,FQ659438.1.1.1359~0.974 FQ658990.1.1.1359~0.974 EF565154.1.1.1531~0.973 LK393098.1.1.1382~0.973 LK392836.1.1.1411~0.973 KJ807932.1.1.1504~0.971 CU927115.1.1.1361~0.971 EF589969.2.1.1392~0.971 FPLP01007610.1.1.1506~0.971 FJ535152.1.1.1502~0.969 ,turn-check disabled
RRZU012696556.1_36-505(-),0,0,,95,2020-12-10 20:49:02,Bacteria;Acidobacteriota;Holophagae;Holophagales;Holophagaceae;,FQ659446.1.1.1361~0.934 HE648215.1.1.1492~0.934 JX120402.1.1.1503~0.932 FPLP01003145.1.8.1527~0.932 FQ658676.1.1.1362~0.930 EU266820.1.1.1502~0.930 AM180889.1.1.1504~0.930 AB240350.1.1.1494~0.930 LC124611.1.1.1460~0.930 X77215.1.1.1501~0.930 ,turn-check disabled
RRZU010953661.1_29-547(+),0,0,,97,2020-12-10 20:49:02,Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;uncultured;,FPLP01011722.1.10.1492~0.971 KJ808037.1.1.1467~0.963 FPLP01008630.1.10.1491~0.963 FPLM01004122.1.8.1488~0.956 KP204493.1.1.1463~0.954 CZCA01000225.1.3568.5050~0.946 JN941764.1.1.1424~0.940 JN178731.1.1.1456~0.936 JN178648.1.1.1456~0.936 FPLP01010142.1.11.1374~0.936 ,turn-check disabled
RRZU013050890.1_293-819(+),0,0,,99,2020-12-10 20:49:02,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Pleomorphomonadaceae;Pleomorphomonas;,JQ072601.1.1.1319~0.973 AUHB01000035.1.31.1494~0.973 AB681744.1.1.1409~0.973 AB159680.1.1.1435~0.973 AY297803.1.1.1417~0.970 HM346826.1.1.1200~0.968 EU907874.1.1.1341~0.960 AB681245.1.1.1409~0.960 AB127972.1.1.1417~0.960 CU920672.1.11.1349~0.958 ,turn-check disabled
RRZU012131028.1_11-645(-),0,0,,99,2020-12-10 20:49:02,Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;,EF688187.1.1.1419~0.962 KJ206773.1.1.1471~0.959 LN568976.1.1.1349~0.959 KR184192.2.1.1511~0.959 FPLM01008714.1.11.1504~0.959 KJ206747.1.1.1477~0.957 KM650575.1.1.1442~0.957 DQ196625.1.1.1459~0.957 KF668596.1.1.1434~0.957 CP019229.1.512364.513901~0.957 ,turn-check disabled
RRZU010399541.1_7-581(-),0,0,,99,2020-12-10 20:49:02,Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium] eligens group;,CP001104.1.413153.414672~0.997 CP001104.1.2029863.2031381~0.997 CP001104.1.697435.698953~0.997 CP001104.1.872242.873760~0.993 BABA01004494.1.37.1528~0.990 CP001104.1.15561.17079~0.983 BABG01000033.1.258.1769~0.965 EF402990.1.1.1494~0.958 EF405180.1.1.1479~0.956 HQ176145.1.1.1483~0.956 ,turn-check disabled
RRZU011991851.1_53-528(-),0,0,,91,2020-12-10 20:49:02,Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Leucobacter;,HQ183909.1.1.1489~0.935 LN569237.1.1.1355~0.935 FJ230922.1.1.1403~0.935 KP340979.1.1.1334~0.935 JQ039895.1.1.1432~0.935 KY214292.1.1.1414~0.935 GQ504012.1.1.1445~0.935 HM306016.1.1.1343~0.933 JF183761.1.1.1349~0.933 LN561281.1.1.1354~0.933 ,turn-check disabled
RRZU011514467.1_46-682(+),0,0,,99,2020-12-10 20:49:02,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinilabiliaceae;,EU104115.1.1.1438~0.923 KM410674.1.1.1263~0.920 FJ716947.1.1.1515~0.915 LN851801.1.1.1512~0.910 HQ178925.1.1.1436~0.910 CP021904.1.1216225.1217758~0.907 CP021904.1.2468104.2469637~0.906 CP021904.1.4605767.4607300~0.906 CP021904.1.1083085.1084618~0.906 FJ716944.1.1.1515~0.903 ,turn-check disabled
RRZU013363135.1_15-484(-),0,0,,96,2020-12-10 20:49:02,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Gallicola;,AB377177.1.1.1475~0.951 GQ138273.1.1.1391~0.949 GQ135120.1.1.1387~0.936 GQ133078.1.1.1391~0.936 AB038361.1.1.1357~0.936 EF682949.1.1.1508~0.934 JF193821.1.1.1349~0.932 HM319091.1.1.1350~0.932 LT934441.1.1.1420~0.930 GQ134570.1.1.1208~0.930 ,turn-check disabled
RRZU013416876.1_18-486(-),0,0,,94,2020-12-10 20:49:02,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;,JQ337127.1.1.1433~0.917 EU010147.1.1.1480~0.915 DQ463721.2.1.1370~0.915 AB506310.1.1.1529~0.915 AM183016.1.1.1463~0.915 AM183024.1.1.1464~0.915 EU037356.2.1.1532~0.915 JN981883.1.1.1509~0.915 JX222527.1.1.1419~0.915 KC161909.1.1.1206~0.915 ,turn-check disabled
RRZU011369649.1_6-634(+),0,0,,99,2020-12-10 20:49:02,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_7;,KC311356.1.1.1494~0.962 GQ477882.1.1.1482~0.947 GQ477880.1.1.1482~0.943 GQ477878.1.1.1483~0.943 GQ477881.1.1.1482~0.943 AB746786.1.1.1524~0.928 DQ278861.1.1.1441~0.925 AB821866.1.1.1524~0.924 AY349396.1.1.1524~0.920 AB821798.1.1.1521~0.919 ,turn-check disabled
RRZU010569582.1_47-538(+),0,0,,99,2020-12-10 20:49:03,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;,EF173354.1.1.1517~0.949 MF086673.1.1.1499~0.945 JQ426999.1.1.1490~0.943 AY212663.1.1.1513~0.943 JQ428635.1.1.1499~0.941 FPLS01027175.1.10.1524~0.939 KF906565.1.1.1548~0.933 FPLS01015862.1.13.1528~0.933 FPLS01035231.1.10.1527~0.933 FJ545561.1.1.1542~0.931 ,turn-check disabled
RRZU010010799.1_2-522(-),0,0,,95,2020-12-10 20:49:03,Bacteria;Synergistota;Synergistia;Synergistales;Synergistaceae;uncultured;,FJ375444.1.1.1536~0.894 JQ086978.1.1.1438~0.883 JN245797.1.1.1477~0.883 FN563373.1.1.1441~0.875 DQ478740.1.1.1476~0.875 EU885045.1.1.1437~0.873 HQ785658.1.1.1442~0.873 EU358737.1.1.1491~0.873 HM630170.1.1.1436~0.873 EU887802.1.1.1476~0.869 ,turn-check disabled
